Name;Index;DateTime;High;Low;Open;Close;BidVolume;AskVolume
Bar;1444;09/11/2025 23:20:00;25468,75;25460,75;25466,75;25464,5;699;553
Bar;1445;09/11/2025 23:25:00;25467,5;25461;25464,5;25466,25;453;490
Bar;1446;09/11/2025 23:30:00;25470,25;25455,75;25466,25;25465,25;1120;1020
Bar;1447;09/11/2025 23:35:00;25469;25458,5;25464,75;25465,5;638;534
Bar;1448;09/11/2025 23:40:00;25471,5;25459,75;25465,75;25468,25;552;610
Bar;1449;09/11/2025 23:45:00;25474;25461,5;25468,25;25472,75;786;821
Bar;1450;09/11/2025 23:50:00;25476,75;25458;25473;25466,25;1171;1065
Bar;1451;09/11/2025 23:55:00;25471,75;25462;25466,25;25466,25;534;564
Bar;1452;10/11/2025 00:00:00;25477,5;25466,25;25466,75;25477;556;642
Bar;1453;10/11/2025 00:05:00;25481,75;25472,25;25477;25481,25;828;798
Bar;1454;10/11/2025 00:10:00;25490,5;25477;25481,75;25486,25;1021;1388
Bar;1455;10/11/2025 00:15:00;25494,25;25485,25;25486,5;25491;692;825
Bar;1456;10/11/2025 00:20:00;25495,5;25486,75;25491,5;25491,75;608;652
Bar;1457;10/11/2025 00:25:00;25496;25489,25;25492;25491,25;725;567
Bar;1458;10/11/2025 00:30:00;25493;25473;25491,25;25479,25;1836;1379
Bar;1459;10/11/2025 00:35:00;25481,25;25471,25;25478,75;25474;871;769
Bar;1460;10/11/2025 00:40:00;25484,75;25472;25474,5;25483,25;830;855
Bar;1461;10/11/2025 00:45:00;25486,25;25473,5;25483;25473,75;783;616
Bar;1462;10/11/2025 00:50:00;25489;25472,75;25473,5;25484,75;731;732
Bar;1463;10/11/2025 00:55:00;25487,5;25478,75;25484,25;25483,5;468;404
Bar;1464;10/11/2025 01:00:00;25484;25472,75;25483;25482,5;879;825
Bar;1465;10/11/2025 01:05:00;25490;25477,5;25483;25480,25;995;772
Bar;1466;10/11/2025 01:10:00;25487,75;25478,5;25480,75;25481,75;407;517
Bar;1467;10/11/2025 01:15:00;25491,25;25480,5;25481,5;25486,25;544;717
Bar;1468;10/11/2025 01:20:00;25489,5;25481,75;25486,25;25482,25;397;435
Bar;1469;10/11/2025 01:25:00;25485,75;25467,5;25482,25;25473,25;1318;917
Bar;1470;10/11/2025 01:30:00;25485,5;25469,25;25473,25;25485,25;653;889
Bar;1471;10/11/2025 01:35:00;25490;25474,75;25485,25;25481,75;910;875
Bar;1472;10/11/2025 01:40:00;25486;25477,75;25481,5;25485;463;460
Bar;1473;10/11/2025 01:45:00;25499,75;25482,25;25485,25;25499;820;1220
Bar;1474;10/11/2025 01:50:00;25502,75;25482,75;25498,75;25483,25;1261;1167
Bar;1475;10/11/2025 01:55:00;25483,75;25466,25;25483,25;25470,5;1221;927
Bar;1476;10/11/2025 02:00:00;25481;25463,25;25470;25474,5;1902;1876
Bar;1477;10/11/2025 02:05:00;25483,75;25463,75;25474;25473,25;1181;1058
Bar;1478;10/11/2025 02:10:00;25486;25469;25473,5;25481,75;759;885
Bar;1479;10/11/2025 02:15:00;25482,75;25473,75;25481,25;25476,25;588;548
Bar;1480;10/11/2025 02:20:00;25484,5;25471,5;25476,25;25481,75;652;649
Bar;1481;10/11/2025 02:25:00;25486;25473,25;25482,25;25480;674;581
Bar;1482;10/11/2025 02:30:00;25493,25;25477;25480;25492,25;910;1083
Bar;1483;10/11/2025 02:35:00;25495;25475,5;25492,75;25476,75;1149;978
Bar;1484;10/11/2025 02:40:00;25494,25;25476,5;25477,25;25493,75;802;813
Bar;1485;10/11/2025 02:45:00;25499,75;25487,25;25493,75;25498,25;763;847
Bar;1486;10/11/2025 02:50:00;25499,25;25484,5;25498,25;25493,75;720;532
Bar;1487;10/11/2025 02:55:00;25498,25;25487;25494;25489,5;594;551
Bar;1488;10/11/2025 03:00:00;25493,5;25480,5;25490;25485;1411;1135
Bar;1489;10/11/2025 03:05:00;25491,5;25476,5;25485;25477,75;1086;950
Bar;1490;10/11/2025 03:10:00;25479,25;25458,5;25477,25;25462;1959;1480
Bar;1491;10/11/2025 03:15:00;25471,5;25456;25462,25;25465,25;1453;1245
Bar;1492;10/11/2025 03:20:00;25482;25457,5;25464;25481,75;1278;1505
Bar;1493;10/11/2025 03:25:00;25492,25;25481,25;25481,5;25489,25;1179;1353
Bar;1494;10/11/2025 03:30:00;25514,5;25484,25;25489;25510,25;1626;2677
Bar;1495;10/11/2025 03:35:00;25515;25501,75;25510,25;25504,25;1647;1388
Bar;1496;10/11/2025 03:40:00;25515,25;25503;25503;25513,25;765;949
Bar;1497;10/11/2025 03:45:00;25521,25;25508,25;25512,75;25512,75;1056;1262
Bar;1498;10/11/2025 03:50:00;25522;25511,5;25512,75;25514,5;892;788
Bar;1499;10/11/2025 03:55:00;25536,5;25513;25514,25;25532;990;1648
Bar;1500;10/11/2025 04:00:00;25536;25517,25;25532,5;25533;2407;2002
Bar;1501;10/11/2025 04:05:00;25543;25529,5;25532,75;25533;1491;1526
Bar;1502;10/11/2025 04:10:00;25545,75;25527,75;25532,75;25543,5;1021;1178
Bar;1503;10/11/2025 04:15:00;25566;25538,25;25543,25;25561;3120;2990
Bar;1504;10/11/2025 04:20:00;25569,5;25536,5;25560,5;25546,25;2766;2459
Bar;1505;10/11/2025 04:25:00;25550,25;25534,75;25546,5;25539,75;1358;1129
Bar;1506;10/11/2025 04:30:00;25543;25531;25540,25;25531,25;1252;1328
Bar;1507;10/11/2025 04:35:00;25541,75;25529,25;25532;25541,75;986;1108
Bar;1508;10/11/2025 04:40:00;25549,25;25538,75;25541,75;25540;867;869
Bar;1509;10/11/2025 04:45:00;25554,25;25535,5;25539,75;25553;909;1023
Bar;1510;10/11/2025 04:50:00;25559,5;25551,5;25553;25552,25;921;944
Bar;1511;10/11/2025 04:55:00;25556,5;25543,5;25552,5;25552,75;754;761
Bar;1512;10/11/2025 05:00:00;25555,75;25539;25553;25549,75;1126;1034
Bar;1513;10/11/2025 05:05:00;25552,75;25539,5;25550;25540,5;742;629
Bar;1514;10/11/2025 05:10:00;25551,5;25538,5;25541;25541,25;860;667
Bar;1515;10/11/2025 05:15:00;25551;25539,75;25541;25547,25;535;763
Bar;1516;10/11/2025 05:20:00;25551,5;25537,5;25547,5;25542,5;767;641
Bar;1517;10/11/2025 05:25:00;25543;25535;25542,25;25537,5;730;520
Bar;1518;10/11/2025 05:30:00;25546,75;25536,5;25538,25;25542,75;453;507
Bar;1519;10/11/2025 05:35:00;25555,5;25541,75;25542,5;25552,5;892;1108
Bar;1520;10/11/2025 05:40:00;25558,25;25547,5;25552,75;25549;708;608
Bar;1521;10/11/2025 05:45:00;25552,5;25538,25;25549;25539;767;522
Bar;1522;10/11/2025 05:50:00;25541,25;25529,5;25539;25539,75;1591;1360
Bar;1523;10/11/2025 05:55:00;25541,25;25525,5;25540,25;25530;1047;871
Bar;1524;10/11/2025 06:00:00;25543,5;25526,25;25529,75;25538,25;790;888
Bar;1525;10/11/2025 06:05:00;25539,5;25515,5;25538,5;25515,75;1862;1271
Bar;1526;10/11/2025 06:10:00;25525,75;25513,75;25516,25;25517,25;835;831
Bar;1527;10/11/2025 06:15:00;25523,75;25506;25517,25;25508,25;1268;770
Bar;1528;10/11/2025 06:20:00;25523,5;25506;25508,5;25508,75;1329;1451
Bar;1529;10/11/2025 06:25:00;25519;25507,75;25508,75;25511,25;709;803
Bar;1530;10/11/2025 06:30:00;25516;25506,5;25511,5;25507,5;749;695
Bar;1531;10/11/2025 06:35:00;25523;25504,75;25507,5;25521,25;918;1149
Bar;1532;10/11/2025 06:40:00;25530,5;25517,75;25520,75;25529;1107;1288
Bar;1533;10/11/2025 06:45:00;25536;25526;25528,5;25531,25;1075;1042
Bar;1534;10/11/2025 06:50:00;25541;25524,25;25530,5;25541;1099;1241
Bar;1535;10/11/2025 06:55:00;25546,25;25533,75;25540,25;25545,75;897;1099
Bar;1536;10/11/2025 07:00:00;25551,5;25535;25546;25539,5;2033;1939
Bar;1537;10/11/2025 07:05:00;25544;25515;25539,5;25525,75;2168;1683
Bar;1538;10/11/2025 07:10:00;25532;25521,25;25526,25;25524,75;1016;956
Bar;1539;10/11/2025 07:15:00;25525;25513,25;25524,75;25520,25;946;887
Bar;1540;10/11/2025 07:20:00;25528,75;25516;25520;25523,5;882;1039
Bar;1541;10/11/2025 07:25:00;25528,75;25513,25;25523,75;25517;954;816
Bar;1542;10/11/2025 07:30:00;25523,25;25516,5;25517;25518,25;673;654
Bar;1543;10/11/2025 07:35:00;25534;25518,25;25518,25;25521,25;1257;1492
Bar;1544;10/11/2025 07:40:00;25532,75;25517;25521,25;25532;1000;1143
Bar;1545;10/11/2025 07:45:00;25534,25;25520,25;25532,25;25527;1163;1057
Bar;1546;10/11/2025 07:50:00;25546,75;25526,5;25527,25;25542;1078;1397
Bar;1547;10/11/2025 07:55:00;25546,5;25536;25542;25538,5;1083;961
Bar;1548;10/11/2025 08:00:00;25546,25;25535;25539,5;25535,5;928;901
Bar;1549;10/11/2025 08:05:00;25546,25;25530,75;25535,5;25543;1127;1172
Bar;1550;10/11/2025 08:10:00;25543,5;25519,5;25542,75;25526,25;1580;1173
Bar;1551;10/11/2025 08:15:00;25531,25;25520,75;25526,5;25521,75;869;845
Bar;1552;10/11/2025 08:20:00;25540;25519,25;25522,25;25534,75;1316;1515
Bar;1553;10/11/2025 08:25:00;25551,25;25532,5;25534,5;25548,25;1275;1622
Bar;1554;10/11/2025 08:30:00;25558;25543,25;25548,5;25551,75;1799;2064
Bar;1555;10/11/2025 08:35:00;25558,25;25542,25;25552;25548;1539;1044
Bar;1556;10/11/2025 08:40:00;25548,75;25534,75;25548;25541,25;1851;1544
Bar;1557;10/11/2025 08:45:00;25541,75;25528,5;25540,75;25530,75;1667;1315
Bar;1558;10/11/2025 08:50:00;25549,25;25530,25;25530,75;25542,75;1746;2250
Bar;1559;10/11/2025 08:55:00;25560;25541;25542,25;25555,25;1686;2037
Bar;1560;10/11/2025 09:00:00;25556,75;25539,25;25555,5;25539,75;2336;1833
Bar;1561;10/11/2025 09:05:00;25544;25529;25539,75;25541;2210;2189
Bar;1562;10/11/2025 09:10:00;25547,5;25529,5;25541,25;25532,25;2013;1811
Bar;1563;10/11/2025 09:15:00;25536;25521,5;25531,75;25533,5;2845;2359
Bar;1564;10/11/2025 09:20:00;25547,5;25533;25533;25541,25;2487;2798
Bar;1565;10/11/2025 09:25:00;25557,25;25526,75;25541,25;25538,5;4778;4776
Bar;1566;10/11/2025 09:30:00;25591,75;25524;25539;25570;20075;22413
Bar;1567;10/11/2025 09:35:00;25617,5;25569;25570;25611,5;14124;16977
Bar;1568;10/11/2025 09:40:00;25639,75;25608,75;25611,25;25629,5;14276;14661
Bar;1569;10/11/2025 09:45:00;25647,5;25611;25629,5;25616,5;14690;13448
Bar;1570;10/11/2025 09:50:00;25619,25;25588,5;25616,75;25614,5;14550;14258
Bar;1571;10/11/2025 09:55:00;25657,75;25606;25614;25638,25;13883;14908
Bar;1572;10/11/2025 10:00:00;25647,5;25620,75;25637,25;25640;11899;11536
Bar;1573;10/11/2025 10:05:00;25651,25;25630,25;25640,25;25640,5;8363;7662
Bar;1574;10/11/2025 10:10:00;25662,5;25619,25;25641,25;25625;11448;10243
Bar;1575;10/11/2025 10:15:00;25646,25;25610,5;25625,5;25625;10629;9767
Bar;1576;10/11/2025 10:20:00;25656;25619,25;25624,5;25655,25;8263;9888
Bar;1577;10/11/2025 10:25:00;25666,5;25638,5;25655,25;25642,75;9915;9769
Bar;1578;10/11/2025 10:30:00;25659,25;25636,25;25643;25653,5;8046;7162
Bar;1579;10/11/2025 10:35:00;25664;25626,25;25652,75;25631,25;8396;7121
Bar;1580;10/11/2025 10:40:00;25636;25614,25;25631;25616,5;7545;6953
Bar;1581;10/11/2025 10:45:00;25631;25597,5;25617;25605;10308;8687
Bar;1582;10/11/2025 10:50:00;25606;25539,25;25605,75;25557;19714;17070
Bar;1583;10/11/2025 10:55:00;25557,25;25515,75;25557;25524;12357;10047
Bar;1584;10/11/2025 11:00:00;25525,25;25492,5;25524;25505,75;17382;15559
Bar;1585;10/11/2025 11:05:00;25529,75;25471,5;25505,5;25511,5;18603;17884
Bar;1586;10/11/2025 11:10:00;25537,5;25500,25;25511,5;25511;12186;11268
Bar;1587;10/11/2025 11:15:00;25527,5;25494,25;25511,25;25518;9336;9265
Bar;1588;10/11/2025 11:20:00;25526;25476,75;25517;25490,5;11400;10603
Bar;1589;10/11/2025 11:25:00;25506,25;25481,5;25490,5;25483;7944;7947
Bar;1590;10/11/2025 11:30:00;25517,5;25483;25483,25;25496,5;9319;10142
Bar;1591;10/11/2025 11:35:00;25502,75;25475,25;25496;25480,5;8869;7914
Bar;1592;10/11/2025 11:40:00;25490;25452,25;25481,5;25483,25;13193;11691
Bar;1593;10/11/2025 11:45:00;25491,25;25461;25483,5;25486;8701;9816
Bar;1594;10/11/2025 11:50:00;25499;25464,25;25485,5;25469;8197;7861
Bar;1595;10/11/2025 11:55:00;25524,25;25465;25469;25521,25;8449;10419
Bar;1596;10/11/2025 12:00:00;25563;25510,75;25521,5;25557;11329;12802
Bar;1597;10/11/2025 12:05:00;25576;25542,5;25557;25548;11239;10221
Bar;1598;10/11/2025 12:10:00;25551,25;25515,75;25547,75;25517,75;10808;8808
Bar;1599;10/11/2025 12:15:00;25542,5;25507,5;25518,25;25536,25;7684;8571
Bar;1600;10/11/2025 12:20:00;25554;25527,75;25536,5;25538;7102;6733
Bar;1601;10/11/2025 12:25:00;25566,75;25537,75;25538,25;25550,75;6127;6315
Bar;1602;10/11/2025 12:30:00;25576,5;25550,75;25550,75;25570,25;5319;6169
Bar;1603;10/11/2025 12:35:00;25589;25567,25;25570,5;25586;4556;5696
Bar;1604;10/11/2025 12:40:00;25614,75;25583,75;25586;25592,5;8659;8716
Bar;1605;10/11/2025 12:45:00;25620;25592,25;25592,5;25611;5400;5593
Bar;1606;10/11/2025 12:50:00;25636,25;25610,75;25611;25633,25;6564;6365
Bar;1607;10/11/2025 12:55:00;25647,25;25629;25633,25;25635;6078;6108
Bar;1608;10/11/2025 13:00:00;25651;25633,25;25635,75;25640,5;4871;5025
Bar;1609;10/11/2025 13:05:00;25652,75;25638;25640,5;25645,25;4275;4407
Bar;1610;10/11/2025 13:10:00;25653,75;25643,25;25645,25;25647,5;2743;2491
Bar;1611;10/11/2025 13:15:00;25658;25643,75;25648;25650;3670;3975
Bar;1612;10/11/2025 13:20:00;25655,25;25638,75;25650;25652,5;4619;4431
Bar;1613;10/11/2025 13:25:00;25655,25;25628,5;25652,75;25633;5690;4068
Bar;1614;10/11/2025 13:30:00;25663,75;25632,5;25632,5;25654;5194;6593
Bar;1615;10/11/2025 13:35:00;25674;25653,75;25654,25;25668,5;4390;5615
Bar;1616;10/11/2025 13:40:00;25674;25659,75;25668,25;25668,5;3850;3712
Bar;1617;10/11/2025 13:45:00;25681,25;25665,25;25669;25680,25;3681;4596
Bar;1618;10/11/2025 13:50:00;25683;25667,5;25680,5;25669,75;4150;3017
Bar;1619;10/11/2025 13:55:00;25670,25;25645;25670,25;25647,25;6238;4606
Bar;1620;10/11/2025 14:00:00;25664,75;25642,5;25647,25;25663;4544;5290
Bar;1621;10/11/2025 14:05:00;25676,25;25660;25662,5;25673;3521;4212
Bar;1622;10/11/2025 14:10:00;25675;25650,75;25673;25662,25;5858;4700
Bar;1623;10/11/2025 14:15:00;25677,5;25656,75;25662,5;25673;3470;3753
Bar;1624;10/11/2025 14:20:00;25676,5;25667,75;25673;25675,25;2276;2204
Bar;1625;10/11/2025 14:25:00;25697;25674;25674,5;25687;5377;7553
Bar;1626;10/11/2025 14:30:00;25691,75;25678,75;25687;25679,5;3837;3339
Bar;1627;10/11/2025 14:35:00;25695,75;25676,75;25678,75;25694;2807;3547
Bar;1628;10/11/2025 14:40:00;25702,25;25688;25694;25698,5;4101;4419
Bar;1629;10/11/2025 14:45:00;25707,75;25694;25698,75;25699,75;3981;4200
Bar;1630;10/11/2025 14:50:00;25716,75;25695,75;25699,75;25711;4178;4462
Bar;1631;10/11/2025 14:55:00;25718;25699;25711;25702,5;4479;4052
Bar;1632;10/11/2025 15:00:00;25713,5;25700,5;25702;25711,75;3397;3714
Bar;1633;10/11/2025 15:05:00;25720;25704,5;25711,75;25714,5;3149;3491
Bar;1634;10/11/2025 15:10:00;25728,25;25712,75;25714,25;25725;3664;4291
Bar;1635;10/11/2025 15:15:00;25725;25702;25724,75;25712,75;6214;5134
Bar;1636;10/11/2025 15:20:00;25715,5;25696,5;25712,75;25708;4616;4074
Bar;1637;10/11/2025 15:25:00;25721,25;25705,5;25707,5;25710,25;3939;4274
Bar;1638;10/11/2025 15:30:00;25712;25698,25;25710;25708,5;4154;4272
Bar;1639;10/11/2025 15:35:00;25737,25;25704,25;25708,25;25731,5;5505;6684
Bar;1640;10/11/2025 15:40:00;25738;25721;25731;25735,25;4290;3993
Bar;1641;10/11/2025 15:45:00;25758,75;25728,25;25735,5;25755,25;5952;7319
Bar;1642;10/11/2025 15:50:00;25760;25730,25;25755,25;25748,25;10333;10778
Bar;1643;10/11/2025 15:55:00;25750;25709;25748,5;25713;15948;14726
Bar;1644;10/11/2025 16:00:00;25734,75;25707,75;25713,25;25731,25;6171;7105
Bar;1645;10/11/2025 16:05:00;25743;25730,75;25731,5;25740,25;2547;2681
Bar;1646;10/11/2025 16:10:00;25740,75;25726,75;25740,5;25734,75;2260;1897
Bar;1647;10/11/2025 16:15:00;25746;25731,5;25734,75;25734,5;1355;1591
Bar;1648;10/11/2025 16:20:00;25742,25;25732,75;25734,75;25737;999;952
Bar;1649;10/11/2025 16:25:00;25740,5;25729,25;25737,25;25729,5;801;607
Bar;1650;10/11/2025 16:30:00;25732;25722,25;25730;25725,25;1053;792
Bar;1651;10/11/2025 16:35:00;25731;25725;25725,25;25730,25;780;719
Bar;1652;10/11/2025 16:40:00;25740;25728,5;25730,75;25735,5;829;1038
Bar;1653;10/11/2025 16:45:00;25738;25729;25735;25732,75;665;638
Bar;1654;10/11/2025 16:50:00;25733,5;25714,5;25733;25721;1135;782
Bar;1655;10/11/2025 16:55:00;25722,75;25718;25721,25;25721;678;657
Bar;1656;10/11/2025 18:00:00;25737;25709,25;25721;25709,75;1966;1734
Bar;1657;10/11/2025 18:05:00;25711,25;25702,25;25710,25;25709,5;906;789
Bar;1658;10/11/2025 18:10:00;25717,5;25708,75;25708,75;25715,25;672;1024
Bar;1659;10/11/2025 18:15:00;25729,5;25709;25716;25709,5;1204;1192
Bar;1660;10/11/2025 18:20:00;25725;25705,5;25710,25;25723;923;1093
Bar;1661;10/11/2025 18:25:00;25729,5;25715,75;25723;25722;752;723
Bar;1662;10/11/2025 18:30:00;25726,25;25710;25722,75;25713;936;722
Bar;1663;10/11/2025 18:35:00;25715,5;25706;25713,25;25710,5;796;717
Bar;1664;10/11/2025 18:40:00;25721,75;25707,75;25710;25711,25;704;760
Bar;1665;10/11/2025 18:45:00;25743,5;25711,25;25711,25;25737,5;1331;2099
Bar;1666;10/11/2025 18:50:00;25742,25;25733,5;25738,25;25734,75;731;752
Bar;1667;10/11/2025 18:55:00;25747,75;25727,5;25734,5;25742,75;1035;1300
Bar;1668;10/11/2025 19:00:00;25768,75;25736,75;25742;25768;2030;3001
Bar;1669;10/11/2025 19:05:00;25767,75;25740,25;25767,5;25745,75;2467;1862
Bar;1670;10/11/2025 19:10:00;25750;25730;25745,25;25747,75;1735;1583
Bar;1671;10/11/2025 19:15:00;25749;25731,75;25747,25;25732,75;1261;1091
Bar;1672;10/11/2025 19:20:00;25744,75;25729;25732,25;25742;914;1013
Bar;1673;10/11/2025 19:25:00;25749,5;25736,5;25742,5;25749,5;659;795
Bar;1674;10/11/2025 19:30:00;25749,5;25734,75;25748,75;25746;832;739
Bar;1675;10/11/2025 19:35:00;25755,75;25745,75;25746;25750;731;983
Bar;1676;10/11/2025 19:40:00;25753,75;25741,75;25750;25743;716;526
Bar;1677;10/11/2025 19:45:00;25746,25;25731,75;25743,25;25732,75;1200;916
Bar;1678;10/11/2025 19:50:00;25742,25;25730;25732,25;25734,5;828;825
Bar;1679;10/11/2025 19:55:00;25745,75;25732,25;25733,25;25738,5;1002;1103
Bar;1680;10/11/2025 20:00:00;25748,75;25735;25739;25739,75;1125;1087
Bar;1681;10/11/2025 20:05:00;25752;25739,5;25739,5;25750,25;949;1461
Bar;1682;10/11/2025 20:10:00;25751,75;25741,5;25751;25750,25;501;455
Bar;1683;10/11/2025 20:15:00;25766,75;25746;25751;25764,75;1137;1580
Bar;1684;10/11/2025 20:20:00;25768;25754,5;25765,25;25756;1212;1103
Bar;1685;10/11/2025 20:25:00;25765;25755,25;25755,75;25760,25;839;865
Bar;1686;10/11/2025 20:30:00;25763,5;25756;25760,5;25760,75;674;625
Bar;1687;10/11/2025 20:35:00;25761,5;25735;25761;25745,75;1826;1420
Bar;1688;10/11/2025 20:40:00;25749,25;25733,5;25745,25;25745,75;1301;1279
Bar;1689;10/11/2025 20:45:00;25749,75;25737,25;25745,25;25745;921;757
Bar;1690;10/11/2025 20:50:00;25749;25741,5;25744,5;25743,25;570;505
Bar;1691;10/11/2025 20:55:00;25749,5;25740,5;25744;25743,25;477;500
Bar;1692;10/11/2025 21:00:00;25744,25;25723,25;25743,5;25729;1615;1098
Bar;1693;10/11/2025 21:05:00;25741,25;25720,5;25729,25;25740,5;1338;1452
Bar;1694;10/11/2025 21:10:00;25752,75;25733;25740,5;25734;2075;1982
Bar;1695;10/11/2025 21:15:00;25744,25;25731,25;25733,25;25740,75;800;978
Bar;1696;10/11/2025 21:20:00;25745,75;25727;25740,5;25727,75;896;658
Bar;1697;10/11/2025 21:25:00;25734,25;25723;25727,75;25731,5;1045;955
Bar;1698;10/11/2025 21:30:00;25743;25723,25;25731,75;25742,25;725;967
Bar;1699;10/11/2025 21:35:00;25750,75;25740;25742;25749;1081;1300
Bar;1700;10/11/2025 21:40:00;25754,5;25740;25749,5;25743;1005;974
Bar;1701;10/11/2025 21:45:00;25748,25;25740;25743,5;25742,5;547;619
Bar;1702;10/11/2025 21:50:00;25748;25741;25742;25743,75;364;346
Bar;1703;10/11/2025 21:55:00;25743,5;25728,5;25743,25;25735,25;1095;785
Bar;1704;10/11/2025 22:00:00;25743,25;25723,5;25735,25;25727,25;1093;913
Bar;1705;10/11/2025 22:05:00;25744,5;25726,5;25728;25737,75;839;907
Bar;1706;10/11/2025 22:10:00;25745,75;25728,5;25738,5;25734,5;613;679
Bar;1707;10/11/2025 22:15:00;25737,75;25729,25;25734,5;25733,5;489;480
Bar;1708;10/11/2025 22:20:00;25734,5;25726,75;25734;25728,5;673;537
Bar;1709;10/11/2025 22:25:00;25732,25;25724,75;25729;25726,75;609;446
Bar;1710;10/11/2025 22:30:00;25732,5;25724,75;25726,5;25730;422;455
Bar;1711;10/11/2025 22:35:00;25729,75;25717,25;25729,5;25726;1013;820
Bar;1712;10/11/2025 22:40:00;25731,5;25722;25725,5;25727,5;591;594
Bar;1713;10/11/2025 22:45:00;25730,75;25722,75;25726,75;25726,25;382;444
Bar;1714;10/11/2025 22:50:00;25732;25725,5;25726,5;25729,5;411;365
Bar;1715;10/11/2025 22:55:00;25742,25;25729;25729,75;25737,25;680;966
Bar;1716;10/11/2025 23:00:00;25742,5;25729,75;25737;25731;572;880
Bar;1717;10/11/2025 23:05:00;25731,5;25717,75;25730,25;25727;1103;880
Bar;1718;10/11/2025 23:10:00;25727;25712,5;25726,5;25721;1302;977
Bar;1719;10/11/2025 23:15:00;25724,75;25713,75;25721,25;25713,75;647;565
Bar;1720;10/11/2025 23:20:00;25721,75;25710;25714,5;25715,75;793;785
Bar;1721;10/11/2025 23:25:00;25718;25708,25;25717;25715;791;641
Bar;1722;10/11/2025 23:30:00;25725;25713,5;25715;25724,5;581;783
Bar;1723;10/11/2025 23:35:00;25725,25;25707,75;25723,75;25713,5;993;612
Bar;1724;10/11/2025 23:40:00;25721;25712,5;25713,25;25715,25;476;568
Bar;1725;10/11/2025 23:45:00;25717;25711;25715,25;25711;264;264
Bar;1726;10/11/2025 23:50:00;25711,75;25691,25;25711,5;25692,75;2224;1165
Bar;1727;10/11/2025 23:55:00;25701,5;25683,5;25692,25;25690,25;2015;1720
Bar;1728;11/11/2025 00:00:00;25696,75;25680,25;25690,75;25687,75;1723;1588
Bar;1729;11/11/2025 00:05:00;25688,5;25666;25687,5;25672,25;2420;1649
Bar;1730;11/11/2025 00:10:00;25681,75;25662,25;25671,75;25665,25;2055;1824
Bar;1731;11/11/2025 00:15:00;25672,5;25660;25665;25663;1478;1318
Bar;1732;11/11/2025 00:20:00;25669,75;25657,25;25663;25665;1213;1299
Bar;1733;11/11/2025 00:25:00;25681,5;25660;25664,75;25681,5;1150;1560
Bar;1734;11/11/2025 00:30:00;25682,5;25663;25681,75;25663;1547;1200
Bar;1735;11/11/2025 00:35:00;25675;25655,25;25662,5;25672,5;1928;2871
Bar;1736;11/11/2025 00:40:00;25677,5;25658,25;25672;25658,5;1187;1067
Bar;1737;11/11/2025 00:45:00;25673,75;25658,25;25660;25673,75;704;841
Bar;1738;11/11/2025 00:50:00;25675;25659,75;25673,75;25661;850;667
Bar;1739;11/11/2025 00:55:00;25662;25652,5;25661;25653,5;985;803
Bar;1740;11/11/2025 01:00:00;25660,25;25652;25653;25658,25;958;928
Bar;1741;11/11/2025 01:05:00;25670,25;25653,5;25658,75;25664,75;897;936
Bar;1742;11/11/2025 01:10:00;25690,75;25665;25665;25684,25;1791;2148
Bar;1743;11/11/2025 01:15:00;25693,75;25682;25683,75;25686,5;877;1043
Bar;1744;11/11/2025 01:20:00;25695;25685,25;25686,25;25691,5;755;901
Bar;1745;11/11/2025 01:25:00;25695;25682,5;25692;25687,5;953;658
Bar;1746;11/11/2025 01:30:00;25704,75;25686,75;25686,75;25699,75;1435;1968
Bar;1747;11/11/2025 01:35:00;25702,25;25691,25;25699,25;25697,25;855;688
Bar;1748;11/11/2025 01:40:00;25704,5;25693,5;25698;25695,25;646;522
Bar;1749;11/11/2025 01:45:00;25695,75;25679,25;25694,5;25687;1315;1105
Bar;1750;11/11/2025 01:50:00;25690,25;25677,25;25687,25;25688,25;924;854
Bar;1751;11/11/2025 01:55:00;25691,5;25683;25687,5;25684,5;612;520
Bar;1752;11/11/2025 02:00:00;25690,5;25676,25;25684,5;25680,75;998;895
Bar;1753;11/11/2025 02:05:00;25681,5;25661,25;25680,75;25664;1596;1100
Bar;1754;11/11/2025 02:10:00;25678,75;25663;25664,75;25674,75;1041;1192
Bar;1755;11/11/2025 02:15:00;25680,5;25657,5;25675;25670,75;1373;1215
Bar;1756;11/11/2025 02:20:00;25676;25662,25;25671,75;25669,75;932;938
Bar;1757;11/11/2025 02:25:00;25670,75;25653;25670,5;25661,25;1078;828
Bar;1758;11/11/2025 02:30:00;25677,25;25659,5;25661,75;25675;705;1082
Bar;1759;11/11/2025 02:35:00;25676;25656,75;25675,25;25656,75;1017;895
Bar;1760;11/11/2025 02:40:00;25676,25;25655,75;25657;25669,75;1096;1135
Bar;1761;11/11/2025 02:45:00;25672;25653,5;25670,5;25654,75;1070;968
Bar;1762;11/11/2025 02:50:00;25659,5;25645,75;25655,5;25647,5;1709;881
Bar;1763;11/11/2025 02:55:00;25657;25646,5;25647,5;25652;619;768
Bar;1764;11/11/2025 03:00:00;25671,25;25650,25;25651,75;25669,25;1573;1967
Bar;1765;11/11/2025 03:05:00;25673,5;25656,75;25668,5;25669;985;1023
Bar;1766;11/11/2025 03:10:00;25677,5;25659;25669,5;25667;1200;1099
Bar;1767;11/11/2025 03:15:00;25682,5;25666,25;25666,25;25673;1143;1346
